PartitionKey,RowKey,Timestamp,Level,Level@type,Name,Name@type,Source,Source@type,SourceName,SourceName@type,Text,Text@type,Metadata,Metadata@type
Core,Class-Engineer-Engineering Discipline-14,2023-05-30T20:15:43.3935639Z,14,Int32,Engineering Discipline,String,Class,String,Engineer,String,"_**Engineer:** 3rd, 6th, 14th, and 18th level_
You begin to focus on a specific engineering discipline, which is detailed at the end of the class description. ",String,,
Core,Class-Engineer-Engineering Discipline-18,2023-05-30T20:15:43.3935639Z,18,Int32,Engineering Discipline,String,Class,String,Engineer,String,"_**Engineer:** 3rd, 6th, 14th, and 18th level_
You begin to focus on a specific engineering discipline, which is detailed at the end of the class description. ",String,,
Core,Class-Engineer-Engineering Discipline-3,2023-05-30T20:15:43.3935639Z,3,Int32,Engineering Discipline,String,Class,String,Engineer,String,"_**Engineer:** 3rd, 6th, 14th, and 18th level_
You begin to focus on a specific engineering discipline, which is detailed at the end of the class description. ",String,,
Core,Class-Engineer-Engineering Discipline-6,2023-05-30T20:15:43.3935639Z,6,Int32,Engineering Discipline,String,Class,String,Engineer,String,"_**Engineer:** 3rd, 6th, 14th, and 18th level_
You begin to focus on a specific engineering discipline, which is detailed at the end of the class description. ",String,,
Core,Class-Engineer-Infuse Item-2,2023-05-30T20:15:43.3935639Z,2,Int32,Infuse Item,String,Class,String,Engineer,String,"_**Engineer:** 2nd level_
You gain the ability to temporarily enhance a weapon or armor. At the end of a long rest, you can touch one unenhanced object that is a suit of armor, a shield, or a simple or martial weapon. Until the end of your next long rest or until you die, the object becomes an enhanced item, granting a +1 bonus to AC if it's armor or a shield or a +1 bonus to attack and damage rolls if it's a weapon. 
Once you've used this feature, you can't use it again until you finish a long rest.
This bonus increases to +2 at 10th level and +3 at 15th level.",String,,
Core,Class-Engineer-Potent Aptitude-1,2023-05-30T20:15:43.3935639Z,1,Int32,Potent Aptitude,String,Class,String,Engineer,String,"_**Engineer:** 1st level_
Your technological experience lends you an uncommon insight that you can use to bolster your allies. To do so, you use a bonus action on your turn to choose one creature other than yourself within 60 feet of you who can hear you. That creature gains one Potent Aptitude die, a d4. This die changes as you gain engineer levels, as shown in the Potent Aptitude column of the engineer table.
Once within the next 10 minutes, the creature can roll the die and add the number rolled to one ability check, attack roll, or saving throw it makes. Once the Potent Aptitude die is rolled, it is lost.
A creature can have only one Potent Aptitude die at a time.
You can use this feature twice. You gain an additional use at 5th, 9th, 13th, and 17th level. You regain any expended uses when you finish a short or long rest.",String,,
Core,Class-Engineer-Techcasting-1,2023-05-30T20:15:43.3935639Z,1,Int32,Techcasting,String,Class,String,Engineer,String,"_**Engineer:** 1st level_
During your training you have derived powers from schematics with the aid of your wristpad. See chapter 10 for the general rules of techcasting and chapter 12 for the tech powers list.
#### Tech Powers Known
You learn 6 tech powers of your choice, and you learn more at higher levels, as shown in the Tech Powers Known column of the engineer table. You may not learn a tech power of a level higher than your Max Power Level.
#### Tech Points
You have a number of tech points equal to your engineer level x 2, as shown in the Tech Points column of the engineer table, + your Intelligence modifier. You use these tech points to cast tech powers. You regain all expended tech points when you finish a short or long rest.
#### Max Power Level
Many tech powers can be overcharged, consuming more tech points to create a greater effect. You can overcharge these powers to a maximum level, which increases at higher levels, as shown in the Max Power Level column of the engineer table.
You may only cast tech powers at 6th, 7th, 8th, and 9th-level once. You regain the ability to do so after a long rest.
#### Techcasting Ability
Intelligence is your techcasting ability for your tech powers. You use your Intelligence whenever a power refers to your techcasting ability. Additionally, you use your Intelligence modifier when setting the saving throw DC for a tech power you cast and when making an attack roll with one.
___
**Tech save DC** = 8 + your proficiency bonus + your Intelligence modifier
___
**Tech attack modifier** = your proficiency bonus + your Intelligence modifier
___
#### Techcasting Focus
You use a wristpad (found in chapter 5) or the tools in which you are granted proficiency by this class as a tech focus for your tech powers.",String,,
Core,Class-Engineer-Tool Expertise-2,2023-05-30T20:15:43.3935639Z,2,Int32,Tool Expertise,String,Class,String,Engineer,String,"_**Engineer:** 2nd level_
You gain expertise in any tool proficiencies you gain from this class.",String,,
Core,Class-Fighter-Ability Score Improvement-12,2023-05-30T20:15:43.3965634Z,12,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Ability Score Improvement-14,2023-05-30T20:15:43.3965634Z,14,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Ability Score Improvement-16,2023-05-30T20:15:43.3965634Z,16,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Ability Score Improvement-19,2023-05-30T20:15:43.3965634Z,19,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Ability Score Improvement-4,2023-05-30T20:15:43.3955637Z,4,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Ability Score Improvement-6,2023-05-30T20:15:43.3955637Z,6,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Ability Score Improvement-8,2023-05-30T20:15:43.3955637Z,8,Int32,Ability Score Improvement,String,Class,String,Fighter,String,"_**Fighter:** 4th, 6th, 8th, 12th, 14th, 16th, and 19th level_
You can increase one ability score by 2, or you can increase two ability scores by 1. You can't increase an ability score above 20 using this feature.",String,,
Core,Class-Fighter-Action Surge-2,2023-05-30T20:15:43.3945638Z,2,Int32,Action Surge,String,Class,String,Fighter,String,"_**Fighter:** 2nd level_
You can push yourself beyond your normal limits for a moment. On your turn, you can take one additional action on top of your regular action.
Once you've used this feature, you must finish a short or long rest before you can use it again. Starting at 17th level, you can use it twice before a rest, but only once on the same turn.",String,,
Core,Class-Fighter-Combat Superiority-2,2023-05-30T20:15:43.3945638Z,2,Int32,Combat Superiority,String,Class,String,Fighter,String,"_**Fighter:** 2nd level_
You learn maneuvers that are fueled by special dice called superiority dice. See chapter 13 for the maneuvers list.
#### Maneuvers Known
You learn one maneuver of your choice, and you earn more at higher levels, as shown in the Maneuvers Known column of the fighter table. Many maneuvers enhance an attack in some way. You can use only one maneuver per attack, and you may only use each maneuver once per turn.
Each time you learn new maneuvers, you can also replace one maneuver you know with a different one.
#### Superiority Dice
You have two superiority dice, which are d4s, and you earn more at higher levels, as shown in the Superiority Dice Quantity column of the fighter table. This die changes as you gain fighter levels, as shown in the Superiority Dice Size column of the fighter table. A superiority die is expended when you use it. 
You regain all of your expended superiority dice when you finish a short or long rest.
#### Maneuver Ability
Your maneuver ability varies based on the type of the maneuver you use. You use Strength, Dexterity, or Constitution for physical maneuvers (your choice), Intelligence, Wisdom, or Charisma for mental maneuvers (your choice), and an ability of your choice for general maneuvers. You use this ability whenever a maneuver refers to your maneuver ability. Additionally, you use this ability modifier when setting the saving throw DC for a maneuver you use.
___
**Maneuver save DC** = 8 + your proficiency bonus + your maneuver ability modifier
___",String,,
