PartitionKey,RowKey,Timestamp,ArmorClassification,ArmorClassification@type,ContentSource,ContentSource@type,ContentType,ContentType@type,Cost,Cost@type,DamageDieModifier,DamageDieModifier@type,DamageDieType,DamageDieType@type,DamageNumberOfDice,DamageNumberOfDice@type,DamageType,DamageType@type,EquipmentCategory,EquipmentCategory@type,ModesJson,ModesJson@type,Name,Name@type,PropertiesJson,PropertiesJson@type,PropertiesMapJson,PropertiesMapJson@type,StealthDisadvantage,StealthDisadvantage@type,WeaponClassification,WeaponClassification@type,Weight,Weight@type,Description,Description@type,AC,AC@type,StrengthRequirement,StrengthRequirement@type
Core,Light pistol,2023-05-30T20:15:38.6792533Z,Unknown,String,PHB,String,Core,String,250,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Light pistol,String,"[""Light"",""power cell (range 40/160)"",""reload 8""]",String,"{""Light"":""Light"",""Power Cell"":""power cell (range 40/160)"",""Reload"":""reload 8""}",String,false,Boolean,SimpleBlaster,String,0.5,String,,,,,,
Core,Light repeater,2023-05-30T20:15:38.6802523Z,Unknown,String,PHB,String,Core,String,625,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Light repeater,String,"[""Auto"",""power cell (range 50/200)"",""rapid 5"",""reload 20"",""two-handed""]",String,"{""Auto"":""Auto"",""Power Cell"":""power cell (range 50/200)"",""Rapid"":""rapid 5"",""Reload"":""reload 20"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,6,String,,,,,,
Core,Light shield generator,2023-05-30T20:15:38.6912462Z,Shield,String,PHB,String,Core,String,125,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Light shield generator,String,[],String,{},String,false,Boolean,Unknown,String,0,String,,,+1,String,,String
Core,Light slugpistol,2023-05-30T20:15:38.6802523Z,Unknown,String,PHB,String,Core,String,250,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Light slugpistol,String,"[""Light"",""reload 8"",""slug cartridge (range 35/140)""]",String,"{""Light"":""Light"",""Reload"":""reload 8"",""Range"":""slug cartridge (range 35/140)""}",String,false,Boolean,SimpleBlaster,String,1,String,,,,,,
Core,Lightaxe,2023-05-30T20:15:38.6872485Z,Unknown,String,PHB,String,Core,String,1550,Int32,0,Int32,12,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightaxe,String,"[""Dexterity 11"",""heavy"",""luminous"",""two-handed""]",String,"{""Dexterity"":""Dexterity 11"",""Heavy"":""heavy"",""Luminous"":""luminous"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialLightweapon,String,3.75,String,,,,,,
Core,Lightblade,2023-05-30T20:15:38.6862491Z,Unknown,String,PHB,String,Core,String,375,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightblade,String,"[""Finesse"",""hidden"",""luminous""]",String,"{""Finesse"":""Finesse"",""Hidden"":""hidden"",""Luminous"":""luminous""}",String,false,Boolean,SimpleLightweapon,String,1.5,String,,,,,,
Core,Lightbow,2023-05-30T20:15:17.4253742Z,Unknown,String,WH,String,Core,String,1800,Int32,0,Int32,6,Int32,2,Int32,Energy,String,Weapon,String,[],String,Lightbow,String,"[""Piercing 1"",""power cell (range 60/240)"",""reload 2"",""strength 15"",""two-handed""]",String,"{""Piercing"":""Piercing 1"",""Power Cell"":""power cell (range 60/240)"",""Reload"":""reload 2"",""Strength"":""strength 15"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,14,String,,,,,,
Core,Lightclub,2023-05-30T20:15:38.6862491Z,Unknown,String,PHB,String,Core,String,1300,Int32,0,Int32,10,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightclub,String,"[""Dexterity 11"",""heavy"",""luminous"",""two-handed""]",String,"{""Dexterity"":""Dexterity 11"",""Heavy"":""heavy"",""Luminous"":""luminous"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleLightweapon,String,3.75,String,,,,,,
Core,Lightdagger,2023-05-30T20:15:38.6862491Z,Unknown,String,PHB,String,Core,String,425,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightdagger,String,"[""Finesse"",""hidden"",""light"",""luminous"",""thrown (range 20/60)""]",String,"{""Finesse"":""Finesse"",""Hidden"":""hidden"",""Light"":""light"",""Luminous"":""luminous"",""Range"":""thrown (range 20/60)""}",String,false,Boolean,SimpleLightweapon,String,1,String,,,,,,
Core,Lightfoil,2023-05-30T20:15:38.6882479Z,Unknown,String,PHB,String,Core,String,475,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightfoil,String,"[""Finesse"",""hidden"",""luminous""]",String,"{""Finesse"":""Finesse"",""Hidden"":""hidden"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,1.5,String,,,,,,
Core,Lightglaive,2023-05-30T20:15:17.4313708Z,Unknown,String,WH,String,Core,String,2050,Int32,0,Int32,10,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightglaive,String,"[""Brutal 1"",""dexterity 13"",""luminous"",""reach"",""two-handed""]",String,"{""Brutal"":""Brutal 1"",""Dexterity"":""dexterity 13"",""Luminous"":""luminous"",""Reach"":""reach"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialLightweapon,String,5.75,String,,,,,,
Core,Lightkatana,2023-05-30T20:15:17.4313708Z,Unknown,String,WH,String,Core,String,925,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightkatana,String,"[""Dexterity 11"",""hidden"",""luminous"",""piercing 1"",""versatile (1d10)""]",String,"{""Dexterity"":""Dexterity 11"",""Hidden"":""hidden"",""Luminous"":""luminous"",""Piercing"":""piercing 1"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,MartialLightweapon,String,2.75,String,,,,,,
Core,Lightnodachi,2023-05-30T20:15:17.4313708Z,Unknown,String,WH,String,Core,String,3050,Int32,0,Int32,4,Int32,3,Int32,Energy,String,Weapon,String,[],String,Lightnodachi,String,"[""Dexterity 17"",""luminous"",""piercing 1"",""two-handed"",""vicious 1""]",String,"{""Dexterity"":""Dexterity 17"",""Luminous"":""luminous"",""Piercing"":""piercing 1"",""Two-Handed"":""two-handed"",""Vicious"":""vicious 1""}",String,false,Boolean,MartialLightweapon,String,4.5,String,,,,,,
Core,Lightsaber,2023-05-30T20:15:38.6862491Z,Unknown,String,PHB,String,Core,String,450,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightsaber,String,"[""Hidden"",""luminous"",""versatile (2d4)""]",String,"{""Hidden"":""Hidden"",""Luminous"":""luminous"",""Versatile"":""versatile (2d4)""}",String,false,Boolean,SimpleLightweapon,String,2.25,String,,,,,,
Core,Lightstaff,2023-05-30T20:15:38.6872485Z,Unknown,String,PHB,String,Core,String,1275,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Lightstaff,String,"[""Dexterity 11"",""luminous"",""reach"",""two-handed""]",String,"{""Dexterity"":""Dexterity 11"",""Luminous"":""luminous"",""Reach"":""reach"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleLightweapon,String,4.25,String,,,,,,
Core,Lute,2023-05-30T20:15:38.6942443Z,Unknown,String,PHB,String,Core,String,350,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,MusicalInstrument,String,[],String,Lute,String,,String,,String,false,Boolean,Unknown,String,2,String,,,,,,
Core,Macrobinoculars,2023-05-30T20:15:38.9700874Z,Unknown,String,PHB,String,Core,String,750,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Utility,String,[],String,Macrobinoculars,String,,String,,String,false,Boolean,Unknown,String,1,String,Macrobinoculars are handheld viewing devices that allow users to observe distant objects. Some models are able to see into space from the surface of a planet.,String,,,,
Core,Mandoviol,2023-05-30T20:15:17.2084975Z,Unknown,String,WH,String,Core,String,425,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,MusicalInstrument,String,[],String,Mandoviol,String,,String,,String,false,Boolean,Unknown,String,0,String,,,,,,
Core,Martial lightsaber,2023-05-30T20:15:38.6882479Z,Unknown,String,PHB,String,Core,String,550,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Martial lightsaber,String,"[""Hidden"",""luminous"",""versatile (1d10)""]",String,"{""Hidden"":""Hidden"",""Luminous"":""luminous"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,MartialLightweapon,String,2.25,String,,,,,,
Core,Mechanic's kit,2023-05-30T20:15:38.9590936Z,Unknown,String,PHB,String,Core,String,650,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Mechanic's kit,String,,String,,String,false,Boolean,Unknown,String,0,String,,,,,,
Core,Medium physical shield,2023-05-30T20:15:38.6912462Z,Shield,String,PHB,String,Core,String,150,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Medium physical shield,String,"[""Strength 13""]",String,"{""Strength"":""Strength 13""}",String,false,Boolean,Unknown,String,18,String,,,+2,String,,String
Core,Medium shield generator,2023-05-30T20:15:38.6912462Z,Shield,String,PHB,String,Core,String,375,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Medium shield generator,String,[],String,{},String,false,Boolean,Unknown,String,0,String,,,+2,String,,String
Core,Medpac,2023-05-30T20:15:38.9660893Z,Unknown,String,PHB,String,Core,String,300,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Medical,String,[],String,Medpac,String,,String,,String,false,Boolean,Unknown,String,0.5,String,"A medpac is a quick-acting syringe filled with a concentrated dose of kolto. As an action, you can use this medpac to restore hit points to a beast or humanoid within 5 feet. The creature rolls one die equal to the size of their Hit Die and regains hit points equal to the amount rolled + their Constitution modifier (minimum of one hit point). If the creature has Hit Dice of different sizes, use whichever Hit Die size they have the most of.",String,,,,
Core,Mesh armor,2023-05-30T20:15:38.6892471Z,Medium,String,PHB,String,Core,String,500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Mesh armor,String,[],String,{},String,false,Boolean,Unknown,String,20,String,"Providing solid protection for a minimal cost, mesh armor is considered excellent protection for entrenched troops or guards. However, this protection comes at a cost of mobility, limiting its uses by rapidly advancing infantry. Still, it provides more mobility than battle armor.",String,13 + Dex modifier (max 2),String,,String
Core,Mess kit,2023-05-30T20:15:38.9700874Z,Unknown,String,PHB,String,Core,String,20,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Utility,String,[],String,Mess kit,String,,String,,String,false,Boolean,Unknown,String,1,String,"This box contains a cup and simple cutlery. The box clamps together, and one side can be used as a cooking pan and the other as a plate or shallow bowl.",String,,,,
Core,"Mine, corrosive",2023-05-30T20:15:17.200502Z,Unknown,String,WH,String,Core,String,425,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, corrosive",String,,String,,String,false,Boolean,Unknown,String,2,String,"Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote detonator. As an action, you can prime and set a mine on a surface you can reach, which arms at the start of your next turn. When detonated, each creature within 15 feet of it must make a DC 14 Constitution saving throw. A creature takes 2d8 acid damage on a failed save, or half as much as on a successful one. If this damage reduces a creature to 0 hit points, it must make a DC 13 Constitution saving throw. On a failed save, it dies immediately without making death saving throws. A disintegrated creature and everything unenhanced it is wearing or carrying are reduced to a pile of fine gray dust. A creature destroyed in this way can not be revitalized.",String,,,,
Core,"Mine, cryo",2023-05-30T20:15:17.200502Z,Unknown,String,WH,String,Core,String,625,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, cryo",String,,String,,String,false,Boolean,Unknown,String,2,String,"Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote detonator. As an action, you can prime and set a mine on a surface you can reach, which arms at the start of your next turn. When detonated, each creature within 15 feet of it must make a DC 14 Constitution saving throw. A creature takes 2d6 cold damage on a failed save, or half as much as on a successful one. 

Additionally, on a failed save, a creature gains 1 slowed level for 1 minute. At the end of an affected creature's turn, it can repeat this save, ending the effect on a success.",String,,,,
Core,"Mine, deafening",2023-05-30T20:15:17.200502Z,Unknown,String,WH,String,Core,String,450,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, deafening",String,,String,,String,false,Boolean,Unknown,String,2,String,"Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote detonator. As an action, you can prime and set a mine on a surface you can reach, which arms at the start of your next turn. When detonated, each creature within 15 feet of it must make a DC 14 Constitution saving throw. A creature takes 2d6 sonic damage on a failed save, or half as much as on a successful one. 

Additionally, on a failed save, a creature is deafened for 1 minute. At the end of an affected creature's turn, it can repeat this save, ending the effect on a success.",String,,,,
Core,"Mine, electrifying",2023-05-30T20:15:17.200502Z,Unknown,String,WH,String,Core,String,550,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, electrifying",String,,String,,String,false,Boolean,Unknown,String,2,String,"Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote detonator. As an action, you can prime and set a mine on a surface you can reach, which arms at the start of your next turn. When detonated, each creature within 15 feet of it must make a DC 14 Dexterity saving throw. A creature takes 2d6 lightning damage on a failed save, or half as much as on a successful one. 

Additionally, on a failed save, a creature is shocked for 1 minute. At the end of an affected creature's turn, it can repeat this save, ending the effect on a success.",String,,,,
Core,"Mine, flash",2023-05-30T20:15:17.200502Z,Unknown,String,WH,String,Core,String,600,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, flash",String,,String,,String,false,Boolean,Unknown,String,2,String,"Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote detonator. As an action, you can prime and set a mine on a surface you can reach, which arms at the start of your next turn. When detonated, each creature within 15 feet of it must make a DC 14 Constitution saving throw. On a failed save, a creature is blinded for 1 minute. At the start of an affected creature's turn, it can repeat this save, ending the effect on a success.",String,,,,
Core,"Mine, fragmentation",2023-05-30T20:15:38.9650903Z,Unknown,String,PHB,String,Core,String,200,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, fragmentation",String,,String,,String,false,Boolean,Unknown,String,2,String,"Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote detonator. As an action, you can prime and set a mine on a surface you can reach, which arms at the start of your next turn. When detonated, each creature within 15 feet of it must make a DC 14 Dexterity saving throw. A creature takes 2d10 kinetic damage on a failed save, or half as much as on a successful one.",String,,,,
Core,"Mine, gas",2023-05-30T20:15:38.9650903Z,Unknown,String,PHB,String,Core,String,625,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Mine, gas",String,,String,,String,false,Boolean,Unknown,String,2,String,Mines can be set to detonate when a creature comes within up to 15 feet of it or paired with a remote ,String,,,,
